date,campaign_id,campaign_name,channel,funnel_stage,spend,impressions,clicks,conversions,new_customers,revenue,gross_profit
2025-03-20,C004,Facebook Prospecting - Broad,Facebook,Awareness,1505.29,103488,1983,63.3,55.3,4448.78,2357.85
2025-03-21,C004,Facebook Prospecting - Broad,Facebook,Awareness,1136.3,76758,1607,47.9,45.6,4116.91,2181.96
2025-03-22,C004,Facebook Prospecting - Broad,Facebook,Awareness,988.77,73992,1294,35.2,33.0,2975.24,1576.88
2025-03-23,C004,Facebook Prospecting - Broad,Facebook,Awareness,1048.95,86098,1682,50.0,47.8,3804.39,2016.33
2025-03-24,C004,Facebook Prospecting - Broad,Facebook,Awareness,1366.44,91658,1904,49.8,46.5,3427.46,1816.55
2025-03-25,C004,Facebook Prospecting - Broad,Facebook,Awareness,1282.56,86127,1765,43.9,39.0,3619.66,1918.42
2025-03-26,C004,Facebook Prospecting - Broad,Facebook,Awareness,1266.32,90817,1653,38.2,35.3,2992.74,1586.15
2025-03-27,C004,Facebook Prospecting - Broad,Facebook,Awareness,1448.31,107074,1894,49.9,45.4,3614.5,1915.68
2025-03-28,C004,Facebook Prospecting - Broad,Facebook,Awareness,1241.4,80773,1640,52.7,43.5,3549.51,1881.24
2025-03-29,C004,Facebook Prospecting - Broad,Facebook,Awareness,1295.63,89910,1768,57.7,51.5,4070.97,2157.61
2025-03-30,C004,Facebook Prospecting - Broad,Facebook,Awareness,1066.24,77101,1347,40.5,37.3,2792.82,1480.19
2025-03-31,C004,Facebook Prospecting - Broad,Facebook,Awareness,1119.58,85340,1750,45.3,40.4,3311.31,1754.99
2025-04-01,C004,Facebook Prospecting - Broad,Facebook,Awareness,1368.89,91400,1806,48.0,44.5,3524.13,1867.79
2025-04-02,C004,Facebook Prospecting - Broad,Facebook,Awareness,1164.91,84151,1250,30.5,27.7,2478.18,1313.44
2025-04-03,C004,Facebook Prospecting - Broad,Facebook,Awareness,1195.4,84114,1506,41.8,37.2,3048.31,1615.61
2025-04-04,C004,Facebook Prospecting - Broad,Facebook,Awareness,1396.39,103129,1868,41.1,38.6,2971.56,1574.93
2025-04-05,C004,Facebook Prospecting - Broad,Facebook,Awareness,1157.75,84572,1791,51.7,45.7,3882.54,2057.75
2025-04-06,C004,Facebook Prospecting - Broad,Facebook,Awareness,1325.39,104694,2070,61.9,55.4,4073.69,2159.05
2025-04-07,C004,Facebook Prospecting - Broad,Facebook,Awareness,1173.46,84288,1621,42.4,39.8,3342.95,1771.77
2025-04-08,C004,Facebook Prospecting - Broad,Facebook,Awareness,1202.75,91700,1661,41.2,40.9,3341.46,1770.97
2025-04-09,C004,Facebook Prospecting - Broad,Facebook,Awareness,1499.82,95838,1848,50.7,45.9,3531.1,1871.48
2025-04-10,C004,Facebook Prospecting - Broad,Facebook,Awareness,1383.96,91683,1776,50.1,48.0,3618.87,1918.0
2025-04-11,C004,Facebook Prospecting - Broad,Facebook,Awareness,1448.97,106996,1942,49.7,50.3,3834.56,2032.32
2025-04-12,C004,Facebook Prospecting - Broad,Facebook,Awareness,1200.95,83573,1594,34.9,31.7,2884.24,1528.65
2025-04-13,C004,Facebook Prospecting - Broad,Facebook,Awareness,1113.11,85427,1727,45.1,39.9,3391.63,1797.56
2025-04-14,C004,Facebook Prospecting - Broad,Facebook,Awareness,1185.83,80805,1670,39.3,32.8,2785.75,1476.45
2025-04-15,C004,Facebook Prospecting - Broad,Facebook,Awareness,1528.21,100530,2115,53.9,49.6,4442.24,2354.38
2025-04-16,C004,Facebook Prospecting - Broad,Facebook,Awareness,1158.63,80292,1719,46.5,42.3,3641.52,1930.0
2025-04-17,C004,Facebook Prospecting - Broad,Facebook,Awareness,1261.67,85967,1618,44.7,39.9,3367.1,1784.56
2025-04-18,C004,Facebook Prospecting - Broad,Facebook,Awareness,1183.32,91994,1873,55.3,49.3,4112.02,2179.37
2025-04-19,C004,Facebook Prospecting - Broad,Facebook,Awareness,1344.44,94313,1712,52.5,47.3,3729.69,1976.74
2025-04-20,C004,Facebook Prospecting - Broad,Facebook,Awareness,1080.84,86193,1650,48.5,43.2,3562.14,1887.93
2025-04-21,C004,Facebook Prospecting - Broad,Facebook,Awareness,1120.89,79378,1779,41.2,40.7,2918.62,1546.87
2025-04-22,C004,Facebook Prospecting - Broad,Facebook,Awareness,1550.15,116419,2341,62.6,52.5,4880.47,2586.65
2025-04-23,C004,Facebook Prospecting - Broad,Facebook,Awareness,1274.14,106176,1979,52.4,45.1,3853.57,2042.39
2025-04-24,C004,Facebook Prospecting - Broad,Facebook,Awareness,1383.74,104834,1945,53.5,47.1,3926.5,2081.05
2025-04-25,C004,Facebook Prospecting - Broad,Facebook,Awareness,1170.77,78891,1275,34.5,29.7,2543.52,1348.07
2025-04-26,C004,Facebook Prospecting - Broad,Facebook,Awareness,1356.65,92259,1897,46.1,45.2,3842.23,2036.38
2025-04-27,C004,Facebook Prospecting - Broad,Facebook,Awareness,1028.17,72507,1278,33.9,32.7,2328.66,1234.19
2025-04-28,C004,Facebook Prospecting - Broad,Facebook,Awareness,1133.11,74756,1315,28.6,28.9,2181.36,1156.12
2025-04-29,C004,Facebook Prospecting - Broad,Facebook,Awareness,1236.01,84777,1773,37.4,34.0,3313.34,1756.07
2025-04-30,C004,Facebook Prospecting - Broad,Facebook,Awareness,1252.42,89550,1808,43.3,39.5,3522.55,1866.95
2025-05-01,C004,Facebook Prospecting - Broad,Facebook,Awareness,1173.9,85738,1579,47.4,43.3,3992.2,2115.87
2025-05-02,C004,Facebook Prospecting - Broad,Facebook,Awareness,1224.29,86180,1314,41.1,38.8,2929.12,1552.44
2025-05-03,C004,Facebook Prospecting - Broad,Facebook,Awareness,1220.72,81421,1681,44.0,39.1,3397.46,1800.65
2025-05-04,C004,Facebook Prospecting - Broad,Facebook,Awareness,1315.37,93853,1767,48.7,48.1,3988.87,2114.1
2025-05-05,C004,Facebook Prospecting - Broad,Facebook,Awareness,1097.19,72071,1275,39.4,34.5,3183.63,1687.32
2025-05-06,C004,Facebook Prospecting - Broad,Facebook,Awareness,1430.26,103971,2095,64.1,55.9,4763.87,2524.85
2025-05-07,C004,Facebook Prospecting - Broad,Facebook,Awareness,1584.78,105285,1917,62.1,56.1,4458.32,2362.91
2025-05-08,C004,Facebook Prospecting - Broad,Facebook,Awareness,1324.43,97694,2035,68.2,62.2,5572.58,2953.47
2025-05-09,C004,Facebook Prospecting - Broad,Facebook,Awareness,1158.08,83558,1494,44.3,41.8,3625.28,1921.4
2025-05-10,C004,Facebook Prospecting - Broad,Facebook,Awareness,1274.37,98219,1788,47.0,42.4,3224.07,1708.75
2025-05-11,C004,Facebook Prospecting - Broad,Facebook,Awareness,1333.74,96938,1809,55.6,49.8,4225.01,2239.26
2025-05-12,C004,Facebook Prospecting - Broad,Facebook,Awareness,1136.2,81365,1432,39.9,36.1,3070.48,1627.35
2025-05-13,C004,Facebook Prospecting - Broad,Facebook,Awareness,1458.99,94883,1754,53.6,49.6,4333.96,2297.0
2025-05-14,C004,Facebook Prospecting - Broad,Facebook,Awareness,1167.16,85889,1629,42.8,37.1,3147.18,1668.01
2025-05-15,C004,Facebook Prospecting - Broad,Facebook,Awareness,1363.42,98685,1876,53.8,50.5,4148.37,2198.64
2025-05-16,C004,Facebook Prospecting - Broad,Facebook,Awareness,1380.39,100441,1817,47.7,44.5,3734.37,1979.22
2025-05-17,C004,Facebook Prospecting - Broad,Facebook,Awareness,1227.75,100659,1875,52.4,53.4,3774.64,2000.56
2025-05-18,C004,Facebook Prospecting - Broad,Facebook,Awareness,1077.34,78189,1339,39.5,39.3,3200.89,1696.47
2025-05-19,C004,Facebook Prospecting - Broad,Facebook,Awareness,1335.28,98828,1897,60.8,54.9,4485.23,2377.17
2025-05-20,C004,Facebook Prospecting - Broad,Facebook,Awareness,1114.71,84069,1646,51.3,42.2,4235.19,2244.65
2025-05-21,C004,Facebook Prospecting - Broad,Facebook,Awareness,1287.1,99602,1839,49.2,45.4,3489.47,1849.42
2025-05-22,C004,Facebook Prospecting - Broad,Facebook,Awareness,1388.67,96112,1991,66.4,54.6,5153.99,2731.61
2025-05-23,C004,Facebook Prospecting - Broad,Facebook,Awareness,1389.5,91200,1639,46.7,44.7,3190.54,1690.99
2025-05-24,C004,Facebook Prospecting - Broad,Facebook,Awareness,1010.46,81466,1633,50.2,45.7,3516.23,1863.6
2025-05-25,C004,Facebook Prospecting - Broad,Facebook,Awareness,1141.84,83461,1694,63.8,60.2,4992.78,2646.17
2025-05-26,C004,Facebook Prospecting - Broad,Facebook,Awareness,1241.96,81833,1403,39.3,34.7,3139.22,1663.78
2025-05-27,C004,Facebook Prospecting - Broad,Facebook,Awareness,1117.05,88569,1930,60.7,54.2,4815.8,2552.38
2025-05-28,C004,Facebook Prospecting - Broad,Facebook,Awareness,1201.78,80520,1579,49.3,45.4,4185.28,2218.2
2025-05-29,C004,Facebook Prospecting - Broad,Facebook,Awareness,1337.94,90948,1747,46.8,43.8,3347.88,1774.38
2025-05-30,C004,Facebook Prospecting - Broad,Facebook,Awareness,1125.96,82320,1707,49.0,41.4,4213.02,2232.9
2025-05-31,C004,Facebook Prospecting - Broad,Facebook,Awareness,969.16,75187,1485,46.3,46.1,3600.2,1908.11
2025-06-01,C004,Facebook Prospecting - Broad,Facebook,Awareness,1326.32,86665,1781,45.2,40.9,3437.1,1821.66
2025-06-02,C004,Facebook Prospecting - Broad,Facebook,Awareness,1429.63,112792,1814,47.4,41.6,3905.86,2070.11
2025-06-03,C004,Facebook Prospecting - Broad,Facebook,Awareness,1548.42,113674,2084,57.9,55.5,4281.52,2269.2
2025-06-04,C004,Facebook Prospecting - Broad,Facebook,Awareness,1108.89,72736,1420,40.2,35.6,3307.3,1752.87
2025-06-05,C004,Facebook Prospecting - Broad,Facebook,Awareness,1209.35,77300,1296,32.1,29.2,2426.66,1286.13
2025-06-06,C004,Facebook Prospecting - Broad,Facebook,Awareness,1083.47,80824,1472,33.7,28.8,2971.52,1574.91
2025-06-07,C004,Facebook Prospecting - Broad,Facebook,Awareness,1217.97,86082,1865,50.9,44.4,3868.11,2050.1
2025-06-08,C004,Facebook Prospecting - Broad,Facebook,Awareness,1089.9,83703,1467,41.1,37.9,3378.55,1790.63
2025-06-09,C004,Facebook Prospecting - Broad,Facebook,Awareness,1130.87,79129,1320,35.7,35.5,2846.12,1508.44
2025-06-10,C004,Facebook Prospecting - Broad,Facebook,Awareness,1542.47,127249,2202,62.7,55.4,4778.26,2532.48
2025-06-11,C004,Facebook Prospecting - Broad,Facebook,Awareness,1540.87,120533,2105,51.9,43.6,4079.74,2162.26
2025-06-12,C004,Facebook Prospecting - Broad,Facebook,Awareness,1326.41,97173,1676,42.0,40.3,3156.67,1673.04
2025-06-13,C004,Facebook Prospecting - Broad,Facebook,Awareness,1235.42,91087,1677,37.3,35.7,2868.42,1520.26
2025-06-14,C004,Facebook Prospecting - Broad,Facebook,Awareness,1326.35,83962,1375,28.8,25.1,2358.14,1249.82
2025-06-15,C004,Facebook Prospecting - Broad,Facebook,Awareness,1252.3,89267,1716,48.1,43.2,3762.21,1993.97
2025-06-16,C004,Facebook Prospecting - Broad,Facebook,Awareness,1423.07,89147,1636,48.7,43.5,3666.64,1943.32
2025-06-17,C004,Facebook Prospecting - Broad,Facebook,Awareness,1493.52,103623,2178,55.1,47.7,3370.54,1786.39
2025-06-18,C004,Facebook Prospecting - Broad,Facebook,Awareness,1244.72,79012,1274,35.9,33.8,2383.41,1263.21
2025-06-19,C004,Facebook Prospecting - Broad,Facebook,Awareness,1464.05,107498,1903,53.3,44.7,3720.41,1971.82
2025-06-20,C004,Facebook Prospecting - Broad,Facebook,Awareness,1417.42,94712,1948,44.3,38.1,3150.94,1670.0
2025-06-21,C004,Facebook Prospecting - Broad,Facebook,Awareness,1072.87,75087,1542,37.3,31.9,2739.0,1451.67
2025-06-22,C004,Facebook Prospecting - Broad,Facebook,Awareness,964.74,65154,1269,39.5,34.9,3012.73,1596.75
2025-06-23,C004,Facebook Prospecting - Broad,Facebook,Awareness,1077.19,73964,1301,30.3,28.1,2383.61,1263.31
2025-06-24,C004,Facebook Prospecting - Broad,Facebook,Awareness,1479.78,105867,2252,63.8,54.0,4835.5,2562.81
2025-06-25,C004,Facebook Prospecting - Broad,Facebook,Awareness,1172.89,87361,1623,39.5,35.1,2644.31,1401.49
2025-06-26,C004,Facebook Prospecting - Broad,Facebook,Awareness,1540.7,106005,2095,49.0,43.6,3471.29,1839.79
2025-06-27,C004,Facebook Prospecting - Broad,Facebook,Awareness,1396.09,103794,1886,51.1,43.9,3898.73,2066.32
2025-06-28,C004,Facebook Prospecting - Broad,Facebook,Awareness,1013.99,70222,1271,34.9,32.0,2612.02,1384.37
2025-06-29,C004,Facebook Prospecting - Broad,Facebook,Awareness,1375.29,99123,1969,55.0,49.8,4086.18,2165.68
2025-01-01,C005,Instagram Creator Ads,Instagram,Consideration,803.82,48870,857,17.5,15.9,1225.4,637.21
2025-01-02,C005,Instagram Creator Ads,Instagram,Consideration,1005.98,62494,1046,21.4,18.2,1513.55,787.05
2025-01-03,C005,Instagram Creator Ads,Instagram,Consideration,1038.36,62893,1050,22.8,21.3,1710.54,889.48
2025-01-04,C005,Instagram Creator Ads,Instagram,Consideration,702.39,41308,735,13.5,11.9,937.3,487.4
2025-01-05,C005,Instagram Creator Ads,Instagram,Consideration,963.55,59393,1034,21.8,19.3,1396.02,725.93
2025-01-06,C005,Instagram Creator Ads,Instagram,Consideration,919.46,52118,822,15.9,14.1,1094.77,569.28
2025-01-07,C005,Instagram Creator Ads,Instagram,Consideration,866.23,51592,769,12.2,10.2,969.42,504.1
2025-01-08,C005,Instagram Creator Ads,Instagram,Consideration,1001.24,67219,1282,23.0,20.0,1584.46,823.92
2025-01-09,C005,Instagram Creator Ads,Instagram,Consideration,936.2,60683,1028,20.8,19.1,1527.52,794.31
2025-01-10,C005,Instagram Creator Ads,Instagram,Consideration,829.19,51476,899,14.7,13.0,1071.17,557.01
2025-01-11,C005,Instagram Creator Ads,Instagram,Consideration,783.27,55515,861,14.4,12.7,905.32,470.77
2025-01-12,C005,Instagram Creator Ads,Instagram,Consideration,983.88,55951,868,15.7,13.8,1214.78,631.69
2025-01-13,C005,Instagram Creator Ads,Instagram,Consideration,935.23,62549,1116,19.5,17.9,1350.88,702.46
2025-01-14,C005,Instagram Creator Ads,Instagram,Consideration,820.99,56052,1018,19.0,17.2,1452.11,755.1
2025-01-15,C005,Instagram Creator Ads,Instagram,Consideration,911.92,56489,860,15.9,13.4,1255.72,652.98
2025-01-16,C005,Instagram Creator Ads,Instagram,Consideration,810.46,48089,812,13.2,11.4,981.17,510.21
2025-01-17,C005,Instagram Creator Ads,Instagram,Consideration,1024.98,56874,933,18.0,15.8,1397.62,726.76
2025-01-18,C005,Instagram Creator Ads,Instagram,Consideration,801.27,51502,822,15.3,13.6,1153.31,599.72
2025-01-19,C005,Instagram Creator Ads,Instagram,Consideration,861.85,54280,826,13.1,11.7,938.15,487.84
2025-01-20,C005,Instagram Creator Ads,Instagram,Consideration,976.63,57806,979,20.9,19.1,1586.96,825.22
2025-01-21,C005,Instagram Creator Ads,Instagram,Consideration,1097.98,67988,1200,22.8,20.2,1611.08,837.76
2025-01-22,C005,Instagram Creator Ads,Instagram,Consideration,876.62,59652,1000,16.6,15.9,1144.59,595.19
2025-01-23,C005,Instagram Creator Ads,Instagram,Consideration,956.64,66810,1038,19.5,16.7,1452.92,755.52
2025-01-24,C005,Instagram Creator Ads,Instagram,Consideration,742.13,51942,926,16.9,15.5,1191.05,619.34
2025-01-25,C005,Instagram Creator Ads,Instagram,Consideration,902.54,64290,1010,17.6,15.3,1171.36,609.1
2025-01-26,C005,Instagram Creator Ads,Instagram,Consideration,950.65,63078,994,17.2,14.7,1153.04,599.58
2025-01-27,C005,Instagram Creator Ads,Instagram,Consideration,1052.05,66157,1388,27.3,24.6,1763.87,917.21
2025-01-28,C005,Instagram Creator Ads,Instagram,Consideration,1106.7,64201,1164,20.8,18.1,1482.8,771.05
2025-01-29,C005,Instagram Creator Ads,Instagram,Consideration,938.74,53364,951,15.1,12.4,1063.5,553.02
2025-01-30,C005,Instagram Creator Ads,Instagram,Consideration,1117.01,70668,1309,24.5,21.5,1762.67,916.59
2025-01-31,C005,Instagram Creator Ads,Instagram,Consideration,845.87,47157,824,13.7,11.2,985.08,512.24
2025-02-01,C005,Instagram Creator Ads,Instagram,Consideration,968.01,62434,1166,18.4,15.9,1510.53,785.47
2025-02-02,C005,Instagram Creator Ads,Instagram,Consideration,841.11,57133,975,16.8,13.8,1265.66,658.14
2025-02-03,C005,Instagram Creator Ads,Instagram,Consideration,855.33,50982,842,17.2,13.7,1201.71,624.89
2025-02-04,C005,Instagram Creator Ads,Instagram,Consideration,1140.32,80970,1356,32.4,27.4,2193.66,1140.7
2025-02-05,C005,Instagram Creator Ads,Instagram,Consideration,1057.94,69782,1141,28.7,25.3,2082.83,1083.07
2025-02-06,C005,Instagram Creator Ads,Instagram,Consideration,878.61,59875,980,19.2,14.9,1467.17,762.93
2025-02-07,C005,Instagram Creator Ads,Instagram,Consideration,1011.1,60727,1036,21.4,19.5,1547.3,804.6
2025-02-08,C005,Instagram Creator Ads,Instagram,Consideration,871.25,53484,857,16.3,12.4,1101.91,572.99
2025-02-09,C005,Instagram Creator Ads,Instagram,Consideration,903.01,57150,898,18.5,14.5,1300.42,676.22
2025-02-10,C005,Instagram Creator Ads,Instagram,Consideration,805.18,52304,825,18.0,17.1,1251.9,650.99
2025-02-11,C005,Instagram Creator Ads,Instagram,Consideration,950.33,53921,765,16.2,14.1,1176.21,611.63
2025-02-12,C005,Instagram Creator Ads,Instagram,Consideration,1033.17,63243,1151,27.2,23.3,1737.88,903.7
2025-02-13,C005,Instagram Creator Ads,Instagram,Consideration,827.01,53425,961,19.5,19.0,1404.71,730.45
2025-02-14,C005,Instagram Creator Ads,Instagram,Consideration,755.98,42145,677,12.6,10.9,924.41,480.7
2025-02-15,C005,Instagram Creator Ads,Instagram,Consideration,803.37,55538,854,16.2,14.3,1067.41,555.05
2025-02-16,C005,Instagram Creator Ads,Instagram,Consideration,928.43,60088,990,23.9,20.8,1745.37,907.59
2025-02-17,C005,Instagram Creator Ads,Instagram,Consideration,878.7,49514,792,15.3,12.9,1154.76,600.47
2025-02-18,C005,Instagram Creator Ads,Instagram,Consideration,830.13,48320,694,15.8,13.3,1092.38,568.04
2025-02-19,C005,Instagram Creator Ads,Instagram,Consideration,1086.81,71476,1165,23.7,18.6,1846.7,960.29
2025-02-20,C005,Instagram Creator Ads,Instagram,Consideration,1131.66,72890,1379,26.9,23.2,2030.61,1055.92
2025-02-21,C005,Instagram Creator Ads,Instagram,Consideration,908.38,55778,948,17.9,16.1,1373.73,714.34
2025-02-22,C005,Instagram Creator Ads,Instagram,Consideration,770.79,53773,792,15.4,14.6,1073.15,558.04
2025-02-23,C005,Instagram Creator Ads,Instagram,Consideration,791.58,53647,954,16.8,15.2,1124.97,584.99
2025-02-24,C005,Instagram Creator Ads,Instagram,Consideration,1056.94,65269,1058,18.9,16.1,1261.51,655.98
2025-02-25,C005,Instagram Creator Ads,Instagram,Consideration,841.57,52375,948,18.0,14.6,1179.65,613.42
2025-02-26,C005,Instagram Creator Ads,Instagram,Consideration,865.04,59130,1081,20.2,18.4,1334.31,693.84
2025-02-27,C005,Instagram Creator Ads,Instagram,Consideration,1123.26,68411,1241,26.3,22.5,1931.25,1004.25
2025-02-28,C005,Instagram Creator Ads,Instagram,Consideration,760.95,47215,881,26.5,23.8,1910.58,993.5
2025-03-01,C005,Instagram Creator Ads,Instagram,Consideration,827.8,54988,802,16.5,14.6,1087.46,565.48
2025-03-02,C005,Instagram Creator Ads,Instagram,Consideration,919.03,61174,984,20.7,16.9,1349.58,701.78
2025-03-03,C005,Instagram Creator Ads,Instagram,Consideration,791.15,51196,895,20.5,17.3,1507.97,784.15
2025-03-04,C005,Instagram Creator Ads,Instagram,Consideration,1008.24,62872,1216,31.0,26.3,2170.34,1128.58
2025-03-05,C005,Instagram Creator Ads,Instagram,Consideration,1052.03,73021,1080,23.1,20.3,1803.79,937.97
2025-03-06,C005,Instagram Creator Ads,Instagram,Consideration,874.59,56662,934,26.4,23.4,1878.54,976.84
2025-03-07,C005,Instagram Creator Ads,Instagram,Consideration,986.66,65536,1180,23.6,20.7,1541.56,801.61
2025-03-08,C005,Instagram Creator Ads,Instagram,Consideration,972.4,56063,842,17.5,14.5,1305.42,678.82
2025-03-09,C005,Instagram Creator Ads,Instagram,Consideration,753.23,46279,708,17.1,13.4,1072.83,557.87
2025-03-10,C005,Instagram Creator Ads,Instagram,Consideration,1038.81,67362,1246,27.2,22.1,1882.23,978.76
2025-03-11,C005,Instagram Creator Ads,Instagram,Consideration,1025.38,61029,970,18.8,15.4,1431.74,744.51
2025-03-12,C005,Instagram Creator Ads,Instagram,Consideration,1114.9,64797,995,21.0,18.7,1386.55,721.01
2025-03-13,C005,Instagram Creator Ads,Instagram,Consideration,1070.32,58627,886,20.6,18.7,1363.89,709.22
2025-03-14,C005,Instagram Creator Ads,Instagram,Consideration,1041.04,68087,1113,23.5,20.9,1710.48,889.45
2025-03-15,C005,Instagram Creator Ads,Instagram,Consideration,862.6,56405,907,20.0,17.3,1303.72,677.93
2025-03-16,C005,Instagram Creator Ads,Instagram,Consideration,876.54,57935,850,20.9,18.4,1489.05,774.31
2025-03-17,C005,Instagram Creator Ads,Instagram,Consideration,792.41,50836,960,20.6,17.7,1451.6,754.83
2025-03-18,C005,Instagram Creator Ads,Instagram,Consideration,817.7,53964,841,18.1,15.2,1303.22,677.67
2025-03-19,C005,Instagram Creator Ads,Instagram,Consideration,890.74,63756,916,22.6,20.1,1547.9,804.91
2025-03-20,C005,Instagram Creator Ads,Instagram,Consideration,888.59,53775,915,22.6,18.2,1778.41,924.77
2025-03-21,C005,Instagram Creator Ads,Instagram,Consideration,789.51,53890,948,23.9,21.4,1854.49,964.34
2025-03-22,C005,Instagram Creator Ads,Instagram,Consideration,960.7,56987,1026,24.6,23.7,1534.45,797.91
2025-03-23,C005,Instagram Creator Ads,Instagram,Consideration,715.47,47566,720,15.7,15.2,1246.14,647.99
2025-03-24,C005,Instagram Creator Ads,Instagram,Consideration,955.16,64914,1224,29.5,26.2,2158.5,1122.42
2025-03-25,C005,Instagram Creator Ads,Instagram,Consideration,917.73,55499,1005,22.8,21.7,1597.61,830.76
2025-03-26,C005,Instagram Creator Ads,Instagram,Consideration,1146.6,72572,991,21.4,18.9,1579.45,821.32
2025-03-27,C005,Instagram Creator Ads,Instagram,Consideration,1060.65,62983,1222,25.5,23.0,1798.52,935.23
2025-03-28,C005,Instagram Creator Ads,Instagram,Consideration,1051.44,71422,966,19.8,17.6,1389.08,722.32
2025-03-29,C005,Instagram Creator Ads,Instagram,Consideration,744.73,46197,752,20.9,17.9,1483.44,771.39
2025-03-30,C005,Instagram Creator Ads,Instagram,Consideration,795.59,47474,854,20.2,17.5,1382.12,718.7
2025-03-31,C005,Instagram Creator Ads,Instagram,Consideration,789.53,44492,732,16.0,13.3,1159.77,603.08
2025-04-01,C005,Instagram Creator Ads,Instagram,Consideration,1001.24,59567,1189,25.6,23.6,1845.71,959.77
